# Prompts for fixing all data quality issues
# Copy and paste these prompts into Cursor chat when working on each file
# Format: Record ID | File Path | Issue Count | Prompt

altenburggajamatrixde | DE/Federal/geo/altenburggajamatrixde.yaml | 4 issues | Fix all data quality issues for altenburggajamatrixde. Issues: MISSING_DESCRIPTION, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geomendende | DE/Federal/geo/geomendende.yaml | 4 issues | Fix all data quality issues for geomendende. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
3711425 | DE/Federal/scientific/3711425.yaml | 4 issues | Fix all data quality issues for 3711425. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
dkanworckdigitalhistoryunibielefeldde | DE/Federal/scientific/dkanworckdigitalhistoryunibielefeldde.yaml | 4 issues | Fix all data quality issues for dkanworckdigitalhistoryunibielefeldde. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataopendevelopmentcambodianet | KH/Federal/geo/dataopendevelopmentcambodianet.yaml | 4 issues | Fix all data quality issues for dataopendevelopmentcambodianet. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dadosesgovbr | BR/BR-ES/opendata/dadosesgovbr.yaml | 4 issues | Fix all data quality issues for dadosesgovbr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dadosouropretomggovbr | BR/Federal/opendata/dadosouropretomggovbr.yaml | 4 issues | Fix all data quality issues for dadosouropretomggovbr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dadosabertosifbaedubr | BR/Federal/opendata/dadosabertosifbaedubr.yaml | 4 issues | Fix all data quality issues for dadosabertosifbaedubr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dadosunifeiedubr | BR/Federal/opendata/dadosunifeiedubr.yaml | 4 issues | Fix all data quality issues for dadosunifeiedubr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoserversobralcegovbr | BR/Federal/geo/geoserversobralcegovbr.yaml | 4 issues | Fix all data quality issues for geoserversobralcegovbr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
esigportal2recifepegovbr | BR/Federal/geo/esigportal2recifepegovbr.yaml | 4 issues | Fix all data quality issues for esigportal2recifepegovbr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geoaiswebdeceamilbr | BR/Federal/geo/geoaiswebdeceamilbr.yaml | 4 issues | Fix all data quality issues for geoaiswebdeceamilbr. Issues: MISSING_DESCRIPTION, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
iptsibbrgovbr | BR/Federal/scientific/iptsibbrgovbr.yaml | 4 issues | Fix all data quality issues for iptsibbrgovbr. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
iptmuseugoeldibr | BR/Federal/scientific/iptmuseugoeldibr.yaml | 4 issues | Fix all data quality issues for iptmuseugoeldibr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
iptjbrjgovbr | BR/Federal/scientific/iptjbrjgovbr.yaml | 4 issues | Fix all data quality issues for iptjbrjgovbr. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dadospegovbr | BR/BR-PE/opendata/dadospegovbr.yaml | 4 issues | Fix all data quality issues for dadospegovbr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dadoscigascgovbr | BR/BR-SC/opendata/dadoscigascgovbr.yaml | 4 issues | Fix all data quality issues for dadoscigascgovbr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dadoseducacaospgovbr | BR/BR-SP/opendata/dadoseducacaospgovbr.yaml | 4 issues | Fix all data quality issues for dadoseducacaospgovbr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
tietopirkanmaafi | FI/FI-11/geo/tietopirkanmaafi.yaml | 4 issues | Fix all data quality issues for tietopirkanmaafi. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoserverymparistofi | FI/FI-18/geo/geoserverymparistofi.yaml | 4 issues | Fix all data quality issues for geoserverymparistofi. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
kartorregeringenax | FI/FI-01/geo/kartorregeringenax.yaml | 4 issues | Fix all data quality issues for kartorregeringenax. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
openwmsfmifi | FI/Federal/geo/openwmsfmifi.yaml | 4 issues | Fix all data quality issues for openwmsfmifi. Issues: MISSING_DESCRIPTION, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datakamparkabgoid | ID/ID-RI/opendata/datakamparkabgoid.yaml | 4 issues | Fix all data quality issues for datakamparkabgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
indragirihilirkabinasdiorid | ID/ID-RI/geo/indragirihilirkabinasdiorid.yaml | 4 issues | Fix all data quality issues for indragirihilirkabinasdiorid. Issues: MISSING_TAGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalriaugoid | ID/ID-RI/geo/geoportalriaugoid.yaml | 4 issues | Fix all data quality issues for geoportalriaugoid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geoportaltulungagunggoid | ID/ID-JI/geo/geoportaltulungagunggoid.yaml | 4 issues | Fix all data quality issues for geoportaltulungagunggoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportaljambikotagoid | ID/ID-JA/geo/geoportaljambikotagoid.yaml | 4 issues | Fix all data quality issues for geoportaljambikotagoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalkuduskabgoid | ID/ID-JT/geo/geoportalkuduskabgoid.yaml | 4 issues | Fix all data quality issues for geoportalkuduskabgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalpurworejokabgoid | ID/ID-JT/geo/geoportalpurworejokabgoid.yaml | 4 issues | Fix all data quality issues for geoportalpurworejokabgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalntbprovgoid | ID/ID-NT/geo/geoportalntbprovgoid.yaml | 4 issues | Fix all data quality issues for geoportalntbprovgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
kotawaringinbaratkabinasdiorid | ID/ID-KB/geo/kotawaringinbaratkabinasdiorid.yaml | 4 issues | Fix all data quality issues for kotawaringinbaratkabinasdiorid. Issues: MISSING_TAGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataacehbaratkabgoid | ID/ID-AC/opendata/dataacehbaratkabgoid.yaml | 4 issues | Fix all data quality issues for dataacehbaratkabgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dataacehjayakabgoid | ID/ID-AC/opendata/dataacehjayakabgoid.yaml | 4 issues | Fix all data quality issues for dataacehjayakabgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
padangpariamankabinasdiorid | ID/ID-SB/geo/padangpariamankabinasdiorid.yaml | 4 issues | Fix all data quality issues for padangpariamankabinasdiorid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportallampungprovgoid | ID/ID-LA/geo/geoportallampungprovgoid.yaml | 4 issues | Fix all data quality issues for geoportallampungprovgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
dantaadminbekasikotagoid | ID/ID-JB/opendata/dantaadminbekasikotagoid.yaml | 4 issues | Fix all data quality issues for dantaadminbekasikotagoid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
jayapurakabinasdiorid | ID/Federal/geo/jayapurakabinasdiorid.yaml | 4 issues | Fix all data quality issues for jayapurakabinasdiorid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
sigikabinasdiorid | ID/Federal/geo/sigikabinasdiorid.yaml | 4 issues | Fix all data quality issues for sigikabinasdiorid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geonodebantulkabgoid | ID/Federal/geo/geonodebantulkabgoid.yaml | 4 issues | Fix all data quality issues for geonodebantulkabgoid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
webgisbpbatamgoid | ID/Federal/geo/webgisbpbatamgoid.yaml | 4 issues | Fix all data quality issues for webgisbpbatamgoid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
palukotainasdiorid | ID/Federal/geo/palukotainasdiorid.yaml | 4 issues | Fix all data quality issues for palukotainasdiorid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geoportalboyolaligoid | ID/Federal/geo/geoportalboyolaligoid.yaml | 4 issues | Fix all data quality issues for geoportalboyolaligoid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
webgiswaskitacoid | ID/Federal/geo/webgiswaskitacoid.yaml | 4 issues | Fix all data quality issues for webgiswaskitacoid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geoportalmojokertokotagoid | ID/Federal/geo/geoportalmojokertokotagoid.yaml | 4 issues | Fix all data quality issues for geoportalmojokertokotagoid. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
tojounaunakabinasdiorid | ID/Federal/geo/tojounaunakabinasdiorid.yaml | 4 issues | Fix all data quality issues for tojounaunakabinasdiorid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
tanahlautkabinasdiorid | ID/ID-KS/geo/tanahlautkabinasdiorid.yaml | 4 issues | Fix all data quality issues for tanahlautkabinasdiorid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geoportalkaltenggoid | ID/ID-KT/geo/geoportalkaltenggoid.yaml | 4 issues | Fix all data quality issues for geoportalkaltenggoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalkotimkabgoid | ID/ID-KT/geo/geoportalkotimkabgoid.yaml | 4 issues | Fix all data quality issues for geoportalkotimkabgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoportalpenajamkabgoid | ID/ID-KI/geo/geoportalpenajamkabgoid.yaml | 4 issues | Fix all data quality issues for geoportalpenajamkabgoid. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sulbarprovinasdiorid | ID/ID-SR/geo/sulbarprovinasdiorid.yaml | 4 issues | Fix all data quality issues for sulbarprovinasdiorid. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
pigmaorg | FR/FR-NAQ/geo/pigmaorg.yaml | 4 issues | Fix all data quality issues for pigmaorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
cartoprovincenordnc | FR/FR-NC/geo/cartoprovincenordnc.yaml | 4 issues | Fix all data quality issues for cartoprovincenordnc. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opendatastifinfo | FR/FR-IDF/opendata/opendatastifinfo.yaml | 4 issues | Fix all data quality issues for opendatastifinfo. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoeaurhinmeusefr | FR/FR-GES/geo/geoeaurhinmeusefr.yaml | 4 issues | Fix all data quality issues for geoeaurhinmeusefr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sigatmoauvergnerhonealpesfr | FR/FR-ARA/geo/sigatmoauvergnerhonealpesfr.yaml | 4 issues | Fix all data quality issues for sigatmoauvergnerhonealpesfr. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
nadawebinedfr | FR/Federal/microdata/nadawebinedfr.yaml | 4 issues | Fix all data quality issues for nadawebinedfr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
datasetosupytheasfr | FR/Federal/geo/datasetosupytheasfr.yaml | 4 issues | Fix all data quality issues for datasetosupytheasfr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geoserverosunaunivnantesfr | FR/Federal/geo/geoserverosunaunivnantesfr.yaml | 4 issues | Fix all data quality issues for geoserverosunaunivnantesfr. Issues: MISSING_DESCRIPTION, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
cartomarennesoleroncom | FR/Federal/geo/cartomarennesoleroncom.yaml | 4 issues | Fix all data quality issues for cartomarennesoleroncom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
portailsigiservicesrtefrancecom | FR/Federal/geo/portailsigiservicesrtefrancecom.yaml | 4 issues | Fix all data quality issues for portailsigiservicesrtefrancecom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
cartochalonsagglofr | FR/Federal/geo/cartochalonsagglofr.yaml | 4 issues | Fix all data quality issues for cartochalonsagglofr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
wwwtigeofr | FR/Federal/geo/wwwtigeofr.yaml | 4 issues | Fix all data quality issues for wwwtigeofr. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sigcapafr | FR/Federal/geo/sigcapafr.yaml | 4 issues | Fix all data quality issues for sigcapafr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
smiddestcataloguemonterritoirefr | FR/Federal/geo/smiddestcataloguemonterritoirefr.yaml | 4 issues | Fix all data quality issues for smiddestcataloguemonterritoirefr. Issues: MISSING_DESCRIPTION, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
uwwtdoieaufr | FR/Federal/geo/uwwtdoieaufr.yaml | 4 issues | Fix all data quality issues for uwwtdoieaufr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
geocompiegnoisfr | FR/Federal/geo/geocompiegnoisfr.yaml | 4 issues | Fix all data quality issues for geocompiegnoisfr. Issues: MISSING_DESCRIPTION, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoservicesatmosudorg | FR/Federal/geo/geoservicesatmosudorg.yaml | 4 issues | Fix all data quality issues for geoservicesatmosudorg. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
magosmmagelliumcom | FR/Federal/geo/magosmmagelliumcom.yaml | 4 issues | Fix all data quality issues for magosmmagelliumcom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
w3pacainraefr | FR/Federal/geo/w3pacainraefr.yaml | 4 issues | Fix all data quality issues for w3pacainraefr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
alsacewebsolfr | FR/Federal/geo/alsacewebsolfr.yaml | 4 issues | Fix all data quality issues for alsacewebsolfr. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
13012020455 | FR/Federal/scientific/13012020455.yaml | 4 issues | Fix all data quality issues for 13012020455. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
atmobfciadinformatiquecom | FR/FR-BFC/geo/atmobfciadinformatiquecom.yaml | 4 issues | Fix all data quality issues for atmobfciadinformatiquecom. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
geoservicioscastillalamanchaes | ES/ES-CM/geo/geoservicioscastillalamanchaes.yaml | 4 issues | Fix all data quality issues for geoservicioscastillalamanchaes. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
webunicanesopendatapaginascatalogoaspx | ES/ES-CB/scientific/webunicanesopendatapaginascatalogoaspx.yaml | 4 issues | Fix all data quality issues for webunicanesopendatapaginascatalogoaspx. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gestion4idearagonaragones | ES/ES-AR/geo/gestion4idearagonaragones.yaml | 4 issues | Fix all data quality issues for gestion4idearagonaragones. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sigmamadrides | ES/ES-MD/geo/sigmamadrides.yaml | 4 issues | Fix all data quality issues for sigmamadrides. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
datosabiertosalicantees | ES/ES-VC/opendata/datosabiertosalicantees.yaml | 4 issues | Fix all data quality issues for datosabiertosalicantees. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
bimcvcipfes | ES/ES-VC/opendata/bimcvcipfes.yaml | 4 issues | Fix all data quality issues for bimcvcipfes. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
risppuertosdetenerifeorg | ES/ES-CN/opendata/risppuertosdetenerifeorg.yaml | 4 issues | Fix all data quality issues for risppuertosdetenerifeorg. Issues: MISSING_LANGS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
mapsicgccat | ES/ES-CT/geo/mapsicgccat.yaml | 4 issues | Fix all data quality issues for mapsicgccat. Issues: MISSING_IDENTIFIERS, MISSING_LICENSE, API_STATUS_MISMATCH, and 1 more
idegxuntagal | ES/ES-GA/geo/idegxuntagal.yaml | 4 issues | Fix all data quality issues for idegxuntagal. Issues: MISSING_TOPICS, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
centrodedescargascnigescentrodescargas | ES/Federal/opendata/centrodedescargascnigescentrodescargas.yaml | 4 issues | Fix all data quality issues for centrodedescargascnigescentrodescargas. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
fegaesesdatosabiertos | ES/Federal/opendata/fegaesesdatosabiertos.yaml | 4 issues | Fix all data quality issues for fegaesesdatosabiertos. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
opendatabizkaiaeusescatalogo | ES/Federal/opendata/opendatabizkaiaeusescatalogo.yaml | 4 issues | Fix all data quality issues for opendatabizkaiaeusescatalogo. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sederedgobesesdatosabiertoscatalogodatos | ES/Federal/opendata/sederedgobesesdatosabiertoscatalogodatos.yaml | 4 issues | Fix all data quality issues for sederedgobesesdatosabiertoscatalogodatos. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
gironacatopendatadataset | ES/Federal/opendata/gironacatopendatadataset.yaml | 4 issues | Fix all data quality issues for gironacatopendatadataset. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
sedepuertosgobespaginascatalogorispaspx | ES/Federal/opendata/sedepuertosgobespaginascatalogorispaspx.yaml | 4 issues | Fix all data quality issues for sedepuertosgobespaginascatalogorispaspx. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
observatorioreligioneselobservatoriohtml | ES/Federal/opendata/observatorioreligioneselobservatoriohtml.yaml | 4 issues | Fix all data quality issues for observatorioreligioneselobservatoriohtml. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
vitoriagasteizorgopendata | ES/Federal/opendata/vitoriagasteizorgopendata.yaml | 4 issues | Fix all data quality issues for vitoriagasteizorgopendata. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
aplicacionswebpaeriaeseopendatapublicweb | ES/Federal/opendata/aplicacionswebpaeriaeseopendatapublicweb.yaml | 4 issues | Fix all data quality issues for aplicacionswebpaeriaeseopendatapublicweb. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
segsocialeswpsportalwssinternetinformacionutil5962 | ES/Federal/opendata/segsocialeswpsportalwssinternetinformacionutil5962.yaml | 4 issues | Fix all data quality issues for segsocialeswpsportalwssinternetinformacionutil5962. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datosabiertosdipucadizesdata | ES/Federal/opendata/datosabiertosdipucadizesdata.yaml | 4 issues | Fix all data quality issues for datosabiertosdipucadizesdata. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
seuecatwebolotdadesobertes | ES/Federal/opendata/seuecatwebolotdadesobertes.yaml | 4 issues | Fix all data quality issues for seuecatwebolotdadesobertes. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
datacnmcesbuscador | ES/Federal/opendata/datacnmcesbuscador.yaml | 4 issues | Fix all data quality issues for datacnmcesbuscador. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
fecytesdatosabiertos | ES/Federal/opendata/fecytesdatosabiertos.yaml | 4 issues | Fix all data quality issues for fecytesdatosabiertos. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
administraciodigitalgencatcatcadadesdadesobertesin | ES/Federal/opendata/administraciodigitalgencatcatcadadesdadesobertesin.yaml | 4 issues | Fix all data quality issues for administraciodigitalgencatcatcadadesdadesobertesin. Issues: MISSING_OWNER_LINK, MISSING_IDENTIFIERS, MISSING_LICENSE, and 1 more
